"restaurant_name","title","description","date","rating","reviewer_destination","restaurant_price","ranking"
Jing,Good food but expensive and average service,Tired and hungry and wanting a feed after 8.30 without waiting for a table we moved to this restaurant. Food was good but you get charged for everything without you knowing. Service very average and price was very expensive., 19 November 2014,3,Sydney  Australia,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Very expensive chilli crab,After arriving in Singapore early in the morning we decided to go out for lunch. We were recommended to go to No. 1 Fullerton but unfortunately we chose to eat at the Jing. We had a small chilli crab which was very good but when, 27 October 2014,3,Corwen,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Tourist trap,the food is very good and typical from Singapore. We had a good Chili Crab and (for our surprise  as we were not aware of having ordered this) a tiger fish. Location is the best in Fullerton Bay to watch the laser light show in, 17 October 2014,3,Madrid  Spain,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Not woth the money,Awesome location and we chose it for our anniversary dinner as we wanted something special and to have a great view of the light show from Marina Bay Sands. Well we got the great view of the light show but that was about it. The, 23 August 2014,2,Magnetic Island  Australia,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Location great restaurant dear and they charge for everything. Beware,Booked to eat and see the marina bay sands light show. Great location for that. Food ok but not good value for money. When they served our meals they asked if we would like rice with it . A huge bowl of fried rice came., 20 August 2014,3,Coffs Harbour  New South Wales  Australia,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Good location but lacks atmosphere,I've had some great meals at the Majestic Restaurant but for some reason have never had a meal which has matched it at Jing. I've eaten at Jing at least twice - more recently one evening during the week. It was pretty quiet. Not a, 27 July 2014,3,Singapore  Singapore,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Very expensive for what it is.,After arriving late into Singapore on a Sunday evening  we walked around the esplanade  over the bridge and across to Fullerton square. The first fish restaurant we came to was heaving and it would be nearly 2 hours before we could get a table -, 23 July 2014,2,Burton  United Kingdom,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Better than expected,This place has a real mixed bag of reviews so we weren't sure what to expect. The food was very good  but over priced a small dish easily serves two so it's probably better value the more people that go. The service on the night, 4 May 2014,4,Singapore  Singapore,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Very disappointing !,We selected this restaurant because of its ideal location to watch the Marina Bay light show in the evening and it was a mistake ! The food was ordinary but expensive : we even had the surprise to see on the bill that we were, 30 April 2014,2,Montreal  Canada,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Good Food...Double Check the Bill!!!,Great location especially the outside sitting which has a marvelous view of Marina Bay Sands and evening light shows. Food was good and very interesting  the rice dish is one of the best we have ever had. It is at the top end of pricey, 19 April 2014,3,Scottsdale  Arizona,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Great food but very pricey...,I was in Singapore for 4 days visiting family  we came straight from the airport to this restaurant for dinner. The setting is lovely - the restaurant overlooks the Marina Bay Sands Hotel which has a light show in the evening - i think it's, 31 March 2014,4,Singapore,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Good food but the service is lacking for the price charged.,Our group of friends wanted a nice restaurant with a view of the Marina Bay light show. This was certainly spectacular and the ambience of sitting outside on a balmy night watching the shows (We saw the one at 8pm and 9.30pm) was outstanding. Overall, 9 March 2014,3,Perth  Australia,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Be prepared to sell a vital organ to eat here!,We didn't get much change out of $400.00 for the 6 course set menu for 2 with drinks but my goodness  it was worth every tiny morsel that came to the table! I had a mouthgasim! The view over Marina Bay is spectacular especially if, 6 March 2014,4,Mackay  Australia,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Rates as worst meal ever in Singapore,As others saying the selling point of this restaurant is definitely not the food  the food its junk. Also i should mention that They charge everything   even the 5 chips they bring you to pair with Beer., 1 March 2014,1,Jakarta  Indonesia,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Not quite there.,I am surprised that Jing is under the Majestic group because the food is not really fantastic compare to the other restaurants that they owned. The selling point of this restaurant is definitely not the food but the view. The prices are extremely steep compare, 26 February 2014,3,Singapore  Singapore,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Ludicrously poor value .,It's often a mistake to take the advice of your hotel concierge when making restaurant reservations in an unfamiliar city   it was in this case. It may have been because it was the middle of Chinese New Year celebrations that the options for individuals/couples, 16 February 2014,2,Cheltenham  United Kingdom,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Good food but a sting in the tail,The food was good but very pricey and difficult to order appropriately as all the items were all meals in their own right and the aim of the restaurant is to get the bill as high as possible. Simple dishes like plain rice or vegetables, 11 February 2014,3,Kemsing  United Kingdom,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Chinese New Year Meal - Nothing to Write Home About,We booked a "reunion" set course on Chinese New Years Eve. We were a party of 8 people which cost SGD 888 for the set (they asked me to deposit SGD 300 in advance - I made the reservation about three hours earlier). With drinks , 31 January 2014,3,Seoul  South Korea,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Ignore the Prices  Just Enjoy the Experience,Few cities have a skyline as dramatic as Singapore  and the City of the Merlion has completely recreated it's waterfront vistas in the past decade. The city towers over the marina  wraps around the water like a concrete cloud and encloses the viewer in a, 27 January 2014,4,Constant Traveller,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Don't be distracted by the view - the food is pretty good!,Business dinner for 3 with a great view - but don't be too distracted  the food is good. So  we sat outside - cool evening breeze and right smack in front of the "boat" that is the Marina Bay Sands resort. I was pleasantly surprised, 13 January 2014,4,Singapore  Singapore,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,"Happy to pay for great view.",Ok  so who thinks they're paying fast food prices for fancy food and stellar views???? Really people?? We live in California  and the same principle applies  so we weren't surprised that the view was what we were primarily paying for. However  we had "hot chili, 31 October 2013,4,Irvine  California,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Jing Restaurant- 5 Star price for 1 star service.,You don't mind paying top prices for good service and good food but all we ended up with is OK food but appalling service. Waiters spent most of their time walking around looking at their feet to make it look like they were busy and, 1 October 2013,2,Melbourne  Australia,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Expensive View,We read the reviews about the view and the light show. No disagreement. You'll get the view. The light show is nice...but doesn't compare to Disney or even the Bellagio fountain show in Vegas. Still  sometimes it's better not to compare and just enjoy  which, 14 May 2013,3,Bangkok  Thailand,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,other comments are harsh - location means it will be pricey!,Surely the primary reason for choosing this restaurant is for the bay view? the chance to eat dinner looking at Marina Bay Sands and the spectacular laser show? Well  The food wasn't bad either! Those reviews which hammer the quality should think about what they, 24 April 2013,4,London  United Kingdom,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Almost average  but overpriced to make up for it!,A superb location on the waterfront  but that's the only good point - there are several other restaurants overlooking Marina Bay. A great laser-light show from the Sands hotel. My starter was prawns - not bad actually. My main course was chili crab - a, 30 March 2013,2,Wezembeek-Oppem  Belgium,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,don't remember the food  but location was amazing!!,a former colleague took us here  so we could get a nice look at the Marina Bay Sands and the light show. we had one of the best tables in the restaurant and I thoroughly enjoyed the light show. I found the service quite slow...seemed, 17 March 2013,4,Ottawa  Canada,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Rip off!!!,Beside good sitting arrangement  just opposite to the laser show area of the marina bay sands complex  it is an absolute rip off. With tiger beer glass at $14 and a small bowl of potato chips (complimentary amuse-bouche) charged to our bill at the end , 13 March 2013,2,Brisbane  Australia,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Very average,A group of us went for lunch during the Chinese New Year season for Lo-hei. Besides the obligatory Lo-Hei yu sang (raw fish)  we had wasabi prawns  xiao long bao (juicy dumplings)  beef tenderloin in teriyaki sauce  pan-fried foie gras ($28 per individual portion) and, 20 February 2013,3,Singapore,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Excellent food and marvelous view of MBS  but not good value,High-quality food  good service  great view of Marina Bay sands. However  it is far too pricey for the casual dining atmosphere of this restaurant., 22 January 2013,4,Singapore  Singapore,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,What a great suprise,We came for the view  and got stunned by the food. For a starter we had alive lobster  and my girlfriend freaked out. Amusing for everybody :) The crisp duck was amazing  pork sweet and sour was the best we have ever had. So be, 16 January 2013,5,Singapore,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Decent Chinese Fayre,We ate here based on it being near to our hotel. It was decent with good service but it's fairly standard quality Chinese food - nothing that you'd write home about but nothing wrong with it., 19 December 2012,3,Manchester  UK,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Premium Seatings for the Laser Shows with Matching Price and Good Food,The Marina Bay was an awesome place. It could not get better than enjoying the nightly laser shows at the most perfect location and served with good food. But if you just wanted the location or views  get your Americano at Starbucks or your beer, 11 December 2012,4,Kuala Lumpur  Malaysia,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Good Food  mediocre service,Upon reaching  before ordering  I requested iced water which is usually offered free in Singapore's restaurants. The waitress arrived with a 750ml bottle of Acqua Panna ($10 before surcharges)  without asking if we (2 adults) would have preferred a smaller bottle. The decor of the, 8 December 2012,3,Singapore,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Sumptious Meal Just Next To The Laser Light Show,Had dinner in this restaurant after a long day at a conference. The food was so good  I forgot my diet. The presentation  smell and initial bite of every meal they brought out was enough for me to recommend anyone to return to this dining, 26 November 2012,4,philippines,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Great Ambience..,A very nice place to go for dinner at night...sit out at waterfront is awesome ... The light and water show from Marina bay sands is big bonus....food and service is decent... Enjoy!, 3 August 2012,4,Singapore  Singapore,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,The weekend Ala Carte Buffet is quite nice,This is a nice little restaurant at One Fullerton  just next to the stairs from the driveway. Layout - It has an indoor seating area for about 20 tables and a much larger outdoor seating area. The outdoor seating area has a very nice view, 25 May 2012,4,Singapore,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Great view  great food and expensive like the rest of Singapore!,We had a great table at the front to watch the laser show. Food was good and we had two starters and two main. Service was good though rushed towards the end as it was closing for 1030. Was expensive at 238 Singapore dollars which, 13 December 2011,4,Berkshire,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,A real winner,Just had dim sum lunch at Jing. It was excellent. Fantastic elegant steamed food  followed by great noodles  cooked just right. Service was attentive  I will be back., 4 September 2011,5,Singapore,$$$$,#1 852 of 10 434 Restaurants in Singapore
Jing,Overpriced & oily,We ate here after reading the previous review  unfortunately our experience was far from good. Took a long while for our order to be taken  we asked to share 3 dishes however this appeared to get missed in translation when we had to ask twice, 2 August 2011,1,Singapore,$$$$,#1 852 of 10 434 Restaurants in Singapore
